Category,City,Country,Customer ID,Customer Name,Year,Quarter,Month,Day,Order ID,Payment Mode,Product ID,Product Name,Sum of Profit,Sum of Quantity,Region,Returns,Sum of Row ID+O6G3A1:R6,Sum of Sales,Segment,Year,Quarter,Month,Day,Sum of Ship Days,Ship Mode,State,Sub-Category
Technology,New York City,United States,JD-16015,Joy Daniels,2020,Qtr 3,July,11,CA-2020-156818,COD,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,17.238,6,East,0,2705,172.6,Consumer,2020,Qtr 3,July,13,2,Second Class,New York,Accessories
Technology,New York City,United States,JF-15415,Jennifer Ferguson,2020,Qtr 4,December,28,CA-2020-164826,COD,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.0095,3,East,0,574,381.85,Consumer,2021,Qtr 1,January,4,7,Standard Class,New York,Phones
Technology,New York City,United States,JF-15565,Jill Fjeld,2019,Qtr 1,February,16,CA-2019-105781,Online,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,39.5868,3,East,0,9723,89.97,Consumer,2019,Qtr 1,February,20,4,Standard Class,New York,Accessories
Technology,New York City,United States,JM-15265,Janet Molinari,2019,Qtr 4,December,11,CA-2019-105816,Cards,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,298.6855,5,East,0,55,1029.95,Corporate,2019,Qtr 4,December,17,6,Standard Class,New York,Phones
Technology,New York City,United States,KB-16600,Ken Brennan,2020,Qtr 4,November,13,CA-2020-159156,Online,TEC-PH-10004389,Nokia Lumia 925,163.787,5,East,0,6747,674.95,Corporate,2020,Qtr 4,November,16,3,First Class,New York,Phones
Technology,New York City,United States,KH-16330,Katharine Harms,2020,Qtr 4,November,20,CA-2020-120404,COD,TEC-PH-10001363,Apple iPhone 5S,170.997,1,East,0,7928,606.99,Corporate,2020,Qtr 4,November,24,4,Second Class,New York,Phones
Technology,New York City,United States,KH-16330,Katharine Harms,2020,Qtr 4,November,20,CA-2020-120404,Online,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,1.3365,3,East,0,7927,85.97,Corporate,2020,Qtr 4,November,24,4,Second Class,New York,Accessories
Technology,New York City,United States,KM-16720,Kunst Miller,2019,Qtr 2,April,19,CA-2019-109666,Online,TEC-PH-10004774,Gear Head AU3700S Headset,0.7794,2,East,0,7108,25.98,Consumer,2019,Qtr 2,April,26,7,Standard Class,New York,Phones
Technology,New York City,United States,KN-16390,Katherine Nockton,2020,Qtr 2,June,3,CA-2020-113908,COD,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,36.1836,6,East,0,6485,111.66,Corporate,2020,Qtr 2,June,9,6,Standard Class,New York,Machines
Technology,New York City,United States,LC-17140,Logan Currie,2020,Qtr 3,September,22,CA-2020-162789,Online,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,171.36,9,East,0,9408,1106,Consumer,2020,Qtr 3,September,24,2,Second Class,New York,Accessories
Technology,New York City,United States,MM-18055,Michelle Moray,2020,Qtr 3,July,15,CA-2020-164378,COD,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,8.799,2,East,0,5500,160.9,Consumer,2020,Qtr 3,July,18,3,Second Class,New York,Accessories
Technology,New York City,United States,MN-17935,Michael Nguyen,2020,Qtr 4,November,26,CA-2020-100097,COD,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,264.5865,5,East,0,7320,996.95,Consumer,2020,Qtr 4,November,29,3,Second Class,New York,Phones
Technology,New York City,United States,MO-17500,Mary O'Rourke,2019,Qtr 3,September,6,CA-2019-102981,Online,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,11.151,2,East,0,1042,31.86,Consumer,2019,Qtr 3,September,9,3,Second Class,New York,Accessories
Technology,New York City,United States,MO-17800,Meg O'Connel,2019,Qtr 3,August,29,CA-2019-128727,Online,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,5.5,4,East,0,1242,22,Home Office,2019,Qtr 3,September,4,6,Standard Class,New York,Phones
Technology,New York City,United States,MR-17545,Mathew Reese,2020,Qtr 3,August,27,US-2020-139465,COD,TEC-PH-10000455,GE 30522EE2,100.9113,3,East,0,1797,367.97,Home Office,2020,Qtr 3,August,30,3,First Class,New York,Phones
Technology,New York City,United States,MT-17815,Meg Tillman,2020,Qtr 1,March,13,US-2020-146906,COD,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,74.975,2,East,0,8295,339.9,Consumer,2020,Qtr 1,March,17,4,Standard Class,New York,Phones
Technology,New York City,United States,MV-18190,Mike Vittorini,2020,Qtr 4,December,11,CA-2020-101798,Online,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,13.5932,2,East,0,391,430.98,Consumer,2020,Qtr 4,December,15,4,Standard Class,New York,Accessories
Technology,New York City,United States,NC-18340,Nat Carroll,2019,Qtr 4,November,24,CA-2019-124485,Cards,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,11.492,4,East,0,1399,88.4,Consumer,2019,Qtr 4,November,26,2,First Class,New York,Accessories
Technology,New York City,United States,NG-18355,Nat Gilpin,2020,Qtr 3,August,18,CA-2020-117947,Cards,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,10.9939,1,East,0,620,111.91,Corporate,2020,Qtr 3,August,23,5,Second Class,New York,Phones
Technology,New York City,United States,NM-18520,Neoma Murray,2019,Qtr 2,May,31,CA-2019-168844,COD,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,88.053,6,East,0,9632,179.7,Consumer,2019,Qtr 2,June,6,6,Standard Class,New York,Phones
Technology,New York City,United States,PG-18820,Patrick Gardner,2019,Qtr 3,September,1,CA-2019-151561,Cards,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,30.4416,2,East,0,6078,72.48,Consumer,2019,Qtr 3,September,7,6,Standard Class,New York,Accessories
Technology,New York City,United States,PG-18820,Patrick Gardner,2019,Qtr 3,September,1,CA-2019-151561,COD,TEC-AC-10001432,Enermax Aurora Lite Keyboard,206.316,6,East,0,6077,468.9,Consumer,2019,Qtr 3,September,7,6,Standard Class,New York,Accessories
Technology,New York City,United States,PO-18865,Patrick O'Donnell,2020,Qtr 4,December,30,CA-2020-143259,COD,TEC-PH-10004774,Gear Head AU3700S Headset,2.7279,7,East,0,908,441.93,Consumer,2021,Qtr 1,January,3,4,Standard Class,New York,Phones
Technology,New York City,United States,PO-19195,Phillina Ober,2020,Qtr 4,October,5,US-2020-103247,Online,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,3.2186,7,East,1,975,198.93,Home Office,2020,Qtr 4,October,8,3,Second Class,New York,Phones
Technology,New York City,United States,PW-19030,Pauline Webber,2019,Qtr 4,October,14,CA-2019-113607,Online,TEC-PH-10004094,Motorola L703CM,272.9825,7,East,0,9505,1091.93,Corporate,2019,Qtr 4,October,18,4,Standard Class,New York,Phones
Technology,New York City,United States,PW-19030,Pauline Webber,2019,Qtr 4,December,24,CA-2019-140438,COD,TEC-PH-10001750,Samsung Rugby III,53.4519,3,East,0,6831,197.97,Corporate,2019,Qtr 4,December,27,3,Second Class,New York,Phones
Technology,New York City,United States,RB-19705,Roger Barcio,2020,Qtr 3,September,14,CA-2020-152975,Online,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,323.955,3,East,0,9579,1125.85,Home Office,2020,Qtr 3,September,16,2,First Class,New York,Phones
Technology,New York City,United States,RW-19630,Rob Williams,2020,Qtr 4,October,2,CA-2020-123981,Cards,TEC-PH-10002115,Plantronics 81402,17.1574,1,East,0,3192,110.99,Corporate,2020,Qtr 4,October,8,6,Standard Class,New York,Phones
Technology,New York City,United States,SC-20725,Steven Cartwright,2020,Qtr 2,June,26,CA-2020-163531,COD,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,67.1916,3,East,0,4865,280.97,Consumer,2020,Qtr 2,June,30,4,Standard Class,New York,Phones
Technology,New York City,United States,SP-20545,Sibella Parks,2020,Qtr 1,February,6,US-2020-101840,Online,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,65.9634,6,East,0,7026,256.46,Corporate,2020,Qtr 1,February,12,6,Standard Class,New York,Phones
Technology,New York City,United States,SR-20740,Steven Roelle,2020,Qtr 2,June,17,CA-2020-165323,Cards,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,1668.205,5,East,0,7915,3436.5,Home Office,2020,Qtr 2,June,21,4,Standard Class,New York,Machines
Technology,New York City,United States,SR-20740,Steven Roelle,2020,Qtr 2,June,17,CA-2020-165323,COD,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,8.1072,3,East,0,7916,114.34,Home Office,2020,Qtr 2,June,21,4,Standard Class,New York,Accessories
Technology,New York City,United States,SU-20665,Stephanie Ulpright,2019,Qtr 3,July,1,US-2019-126431,COD,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,6.168,3,East,0,8906,30.84,Home Office,2019,Qtr 3,July,1,0,Same Day,New York,Accessories
Technology,New York City,United States,SV-20365,Seth Vernon,2020,Qtr 3,September,20,CA-2020-100111,COD,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,20.3898,3,East,1,6104,170.97,Consumer,2020,Qtr 3,September,26,6,Standard Class,New York,Accessories
Technology,New York City,United States,SV-20365,Seth Vernon,2020,Qtr 3,September,20,CA-2020-100111,COD,TEC-PH-10002885,Apple iPhone 5,350.9082,2,East,1,6101,1344.66,Consumer,2020,Qtr 3,September,26,6,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,2020,Qtr 3,September,20,CA-2020-100111,Online,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,21.792,2,East,1,6094,113.64,Consumer,2020,Qtr 3,September,26,6,Standard Class,New York,Accessories
Technology,New York City,United States,SV-20365,Seth Vernon,2020,Qtr 3,September,20,CA-2020-100111,Online,TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",95.76,2,East,1,6092,237.8,Consumer,2020,Qtr 3,September,26,6,Standard Class,New York,Accessories
Technology,New York City,United States,SV-20365,Seth Vernon,2020,Qtr 3,September,20,CA-2020-100111,Online,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,28.3095,3,East,1,6103,124.85,Consumer,2020,Qtr 3,September,26,6,Standard Class,New York,Phones
Technology,New York City,United States,SV-20935,Susan Vittorini,2020,Qtr 4,November,5,CA-2020-116225,COD,TEC-AC-10001432,Enermax Aurora Lite Keyboard,171.93,5,East,0,2308,427.75,Consumer,2020,Qtr 4,November,9,4,Standard Class,New York,Accessories
Technology,New York City,United States,SW-20275,Scott Williamson,2019,Qtr 4,November,10,CA-2019-127761,COD,TEC-PH-10003691,BlackBerry Q10,220.4825,7,East,0,9250,881.93,Consumer,2019,Qtr 4,November,14,4,Standard Class,New York,Phones
Technology,New York City,United States,TA-21385,Tom Ashbrook,2020,Qtr 4,October,22,CA-2020-127180,COD,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,3919.9888,4,East,0,2624,2212.968,Home Office,2020,Qtr 4,October,24,2,First Class,New York,Copiers
Technology,New York City,United States,TA-21385,Tom Ashbrook,2020,Qtr 4,October,22,CA-2020-127180,COD,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,647.892,8,East,0,2625,1037.6,Home Office,2020,Qtr 4,October,24,2,First Class,New York,Phones
Technology,New York City,United States,TA-21385,Tom Ashbrook,2020,Qtr 4,October,22,CA-2020-127180,COD,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,0.5299,1,East,0,2627,134.99,Home Office,2020,Qtr 4,October,24,2,First Class,New York,Phones
Technology,New York City,United States,TB-21625,Trudy Brown,2020,Qtr 2,May,25,CA-2020-120168,COD,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,13.2,8,East,0,8014,139,Consumer,2020,Qtr 2,May,25,0,Same Day,New York,Accessories
Technology,New York City,United States,TG-21310,Toby Gnade,2020,Qtr 1,January,27,US-2020-104437,Online,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,35.8644,3,East,0,7222,156.94,Consumer,2020,Qtr 1,January,31,4,Standard Class,New York,Phones
Technology,New York City,United States,TS-21370,Todd Sumrall,2020,Qtr 4,October,5,CA-2020-143112,Cards,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",1351.9896,4,East,0,6341,5234.96,Corporate,2020,Qtr 4,October,9,4,Standard Class,New York,Machines
Technology,New York City,United States,TS-21370,Todd Sumrall,2020,Qtr 4,October,5,CA-2020-143112,Cards,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,43.9,4,East,0,6339,111.8,Corporate,2020,Qtr 4,October,9,4,Standard Class,New York,Phones
Technology,New York City,United States,VP-21730,Victor Preis,2020,Qtr 4,November,30,CA-2020-105333,COD,TEC-PH-10001468,Panasonic Business Telephones KX-T7736,163.818,3,East,0,5586,590.06,Home Office,2020,Qtr 4,December,4,4,Standard Class,New York,Phones
Technology,New York City,United States,VP-21760,Victoria Pisteka,2019,Qtr 2,June,26,CA-2019-102127,COD,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",9.7972,4,East,0,9026,139.96,Corporate,2019,Qtr 3,July,2,6,Standard Class,New York,Accessories
Technology,New York City,United States,VP-21760,Victoria Pisteka,2019,Qtr 2,June,26,CA-2019-102127,COD,TEC-AC-10002020,AmazonBasics 3-Button USB Wired Mouse,9.0171,3,East,0,9025,20.97,Corporate,2019,Qtr 3,July,2,6,Standard Class,New York,Accessories
Technology,Newark,United States,BH-11710,Brosina Hoffman,2019,Qtr 1,March,3,CA-2019-112123,COD,TEC-PH-10001557,Pyle PMP37LED,129.5865,5,East,0,3092,479.95,Consumer,2019,Qtr 1,March,8,5,Standard Class,Delaware,Phones
Technology,Newark,United States,DM-13345,Denise Monton,2019,Qtr 4,November,7,CA-2019-144554,Online,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,22.4955,3,East,0,3061,119.976,Corporate,2019,Qtr 4,November,12,5,Standard Class,Ohio,Accessories
Technology,Newark,United States,DR-12880,Dan Reichenbach,2020,Qtr 4,December,27,CA-2020-134404,COD,TEC-PH-10000576,AT&T 1080 Corded phone,-35.6174,2,East,0,2570,928.388,Corporate,2020,Qtr 4,December,27,0,Same Day,Ohio,Phones
Technology,Newark,United States,HE-14800,Harold Engle,2020,Qtr 3,July,8,CA-2020-140480,COD,TEC-AC-10002473,Maxell 4.7GB DVD-R,58.179,5,East,0,8406,189.9,Corporate,2020,Qtr 3,July,12,4,Standard Class,Delaware,Accessories
Technology,Newark,United States,HL-15040,Hunter Lopez,2020,Qtr 4,November,17,CA-2020-166709,COD,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,5039.9856,3,East,0,4191,5517.97,Consumer,2020,Qtr 4,November,22,5,Standard Class,Delaware,Copiers
Technology,Newark,United States,KH-16330,Katharine Harms,2020,Qtr 2,June,19,CA-2020-128944,Cards,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",1.5291,9,East,0,7107,161.328,Corporate,2020,Qtr 2,June,21,2,Second Class,Ohio,Accessories
Technology,Newark,United States,NG-18355,Nat Gilpin,2020,Qtr 4,November,12,US-2020-116659,COD,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,-92.6955,3,East,0,1866,417.782,Corporate,2020,Qtr 4,November,12,0,Same Day,Ohio,Phones
Technology,Newark,United States,SM-20905,Susan MacKendrick,2019,Qtr 2,May,3,CA-2019-129280,Cards,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,34.7865,5,East,0,9559,132.52,Consumer,2019,Qtr 2,May,5,2,First Class,Ohio,Accessories
Technology,Newark,United States,SM-20905,Susan MacKendrick,2019,Qtr 2,May,3,CA-2019-129280,Cards,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,-164.9538,3,East,0,9563,224.937,Consumer,2019,Qtr 2,May,5,2,First Class,Ohio,Machines
Technology,Newark,United States,SM-20905,Susan MacKendrick,2019,Qtr 2,May,3,CA-2019-129280,Online,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),-75.5958,3,East,0,9562,431.976,Consumer,2019,Qtr 2,May,5,2,First Class,Ohio,Accessories
Technology,Newark,United States,VM-21835,Vivian Mathis,2019,Qtr 1,March,17,CA-2019-115476,COD,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,62.3904,2,East,0,3737,129.98,Consumer,2019,Qtr 1,March,17,0,Same Day,Delaware,Phones
Technology,Newport News,United States,JF-15565,Jill Fjeld,2019,Qtr 3,September,11,CA-2019-102162,COD,TEC-CO-10001943,Canon PC-428 Personal Copier,751.9624,8,South,0,4640,1599.92,Consumer,2019,Qtr 3,September,16,5,Standard Class,Virginia,Copiers
Technology,Norman,United States,KH-16630,Ken Heidel,2019,Qtr 4,December,13,CA-2019-100153,Cards,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,24.9132,4,Central,0,456,63.88,Corporate,2019,Qtr 4,December,17,4,Standard Class,Oklahoma,Accessories
Technology,Norman,United States,TB-21280,Toby Braunhardt,2019,Qtr 1,March,25,CA-2019-134887,Cards,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,244.6155,5,Central,0,3371,1287.45,Consumer,2019,Qtr 1,March,25,0,Same Day,Oklahoma,Accessories
Technology,North Las Vegas,United States,RB-19645,Robert Barroso,2019,Qtr 1,March,22,CA-2019-107615,COD,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,19.3314,2,West,0,1672,58.58,Corporate,2019,Qtr 1,March,25,3,First Class,Nevada,Accessories
Technology,Oakland,United States,BB-11545,Brenda Bowman,2020,Qtr 4,December,2,CA-2020-102379,Cards,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,-7.9984,1,West,0,6270,134.992,Corporate,2020,Qtr 4,December,6,4,Standard Class,California,Phones
Technology,Oakland,United States,CY-12745,Craig Yedwab,2019,Qtr 3,August,15,CA-2019-166163,Cards,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),7.1976,3,West,0,1088,71.976,Corporate,2019,Qtr 3,August,20,5,Second Class,California,Phones
Technology,Oakland,United States,PF-19165,Philip Fox,2019,Qtr 4,November,9,CA-2019-138233,Online,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,177.5889,3,West,0,8614,479.97,Consumer,2019,Qtr 4,November,14,5,Standard Class,California,Accessories
Technology,Oakland,United States,PR-18880,Patrick Ryan,2020,Qtr 3,August,21,US-2020-109253,Online,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,37.7972,4,West,1,3336,450.968,Consumer,2020,Qtr 3,August,22,1,First Class,California,Phones
Technology,Oceanside,United States,BV-11245,Benjamin Venier,2019,Qtr 1,February,21,US-2019-168410,COD,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,1.999,2,East,0,5308,39.98,Corporate,2019,Qtr 1,February,26,5,Standard Class,New York,Phones
Technology,Oklahoma City,United States,AB-10015,Aaron Bergman,2019,Qtr 4,November,10,CA-2019-140935,COD,TEC-PH-10000562,Samsung Convoy 3,62.1544,2,Central,0,8802,221.98,Consumer,2019,Qtr 4,November,12,2,First Class,Oklahoma,Phones
Technology,Oklahoma City,United States,BS-11365,Bill Shonely,2019,Qtr 2,June,20,CA-2019-149965,Cards,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,0.552,1,Central,0,7287,6.9,Corporate,2019,Qtr 2,June,25,5,Standard Class,Oklahoma,Accessories
Technology,Oklahoma City,United States,CD-12790,Cynthia Delaney,2019,Qtr 4,October,15,CA-2019-124352,Online,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,1.375,1,Central,0,2523,5.5,Home Office,2019,Qtr 4,October,21,6,Standard Class,Oklahoma,Phones
Technology,Oklahoma City,United States,RF-19735,Roland Fjeld,2020,Qtr 3,July,29,US-2020-130953,Online,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,133.9713,3,Central,0,5026,491.97,Consumer,2020,Qtr 3,August,3,5,Standard Class,Oklahoma,Phones
Technology,Omaha,United States,AG-10270,Alejandro Grove,2019,Qtr 3,September,13,CA-2019-105732,Online,TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",41.986,5,Central,0,7382,149.95,Consumer,2019,Qtr 3,September,18,5,Standard Class,Nebraska,Phones
Technology,Omaha,United States,AG-10270,Alejandro Grove,2019,Qtr 3,September,13,CA-2019-105732,Online,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,0.2997,3,Central,0,7389,29.97,Consumer,2019,Qtr 3,September,18,5,Standard Class,Nebraska,Phones
Technology,Omaha,United States,JK-16090,Juliana Krohn,2020,Qtr 4,December,2,CA-2020-160885,Cards,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,743.988,4,Central,0,5531,521.96,Consumer,2020,Qtr 4,December,6,4,Standard Class,Nebraska,Phones
Technology,Orlando,United States,DK-13090,Dave Kipp,2020,Qtr 4,November,3,CA-2020-100622,COD,TEC-CO-10003236,Canon Image Class D660 Copier,311.9948,2,South,0,8821,995.984,Consumer,2020,Qtr 4,November,7,4,Standard Class,Florida,Copiers
Technology,Orlando,United States,FA-14230,Frank Atkinson,2019,Qtr 4,November,20,CA-2019-113845,Online,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,24.4768,4,South,0,6494,244.768,Corporate,2019,Qtr 4,November,25,5,Standard Class,Florida,Phones
Technology,Overland Park,United States,RW-19630,Rob Williams,2019,Qtr 4,November,27,CA-2019-144911,Cards,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",15.378,5,Central,0,3476,34.95,Corporate,2019,Qtr 4,November,30,3,First Class,Kansas,Accessories
Technology,Oxnard,United States,SE-20110,Sanjit Engle,2020,Qtr 4,November,13,CA-2020-123624,COD,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,29.0325,5,West,0,8612,151.95,Consumer,2020,Qtr 4,November,17,4,Second Class,California,Accessories
Technology,Palatine,United States,AS-10285,Alejandro Savely,2020,Qtr 4,December,11,CA-2020-149706,Online,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,23.2624,7,Central,0,6273,440.312,Corporate,2020,Qtr 4,December,12,1,First Class,Illinois,Accessories
Technology,Park Ridge,United States,TN-21040,Tanja Norvell,2019,Qtr 2,May,28,CA-2019-121377,Cards,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,25.06,1,Central,0,7315,286.4,Home Office,2019,Qtr 2,June,2,5,Standard Class,Illinois,Phones
Technology,Pasadena,United States,AS-10630,Ann Steele,2020,Qtr 3,September,29,CA-2020-100314,Cards,TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,44.868,3,Central,0,987,370.51,Home Office,2020,Qtr 4,October,5,6,Standard Class,Texas,Machines
Technology,Pasadena,United States,BF-11005,Barry Franz,2020,Qtr 4,November,21,CA-2020-103380,Cards,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,49.4982,3,West,1,2247,696.976,Home Office,2020,Qtr 4,November,25,4,Standard Class,California,Phones
Technology,Pasadena,United States,CS-11950,Carlos Soltero,2020,Qtr 2,May,7,CA-2020-102820,COD,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,52.493,7,West,0,9374,462.944,Consumer,2020,Qtr 2,May,11,4,Standard Class,California,Phones
Technology,Pasadena,United States,LC-16930,Linda Cazamias,2019,Qtr 3,August,26,CA-2019-152289,COD,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,43.9956,2,Central,0,1463,159.984,Corporate,2019,Qtr 3,August,28,2,First Class,Texas,Accessories
Technology,Pasadena,United States,LW-17215,Luke Weiss,2020,Qtr 2,April,11,CA-2020-166128,Online,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,21.9945,5,West,0,2001,225.95,Consumer,2020,Qtr 2,April,18,7,Standard Class,California,Accessories
Technology,Pasadena,United States,XP-21865,Xylona Preis,2020,Qtr 4,November,14,US-2020-136679,COD,TEC-AC-10004855,V7 USB Numeric Keypad,-27.2922,6,Central,1,5190,209.952,Consumer,2020,Qtr 4,November,18,4,Standard Class,Texas,Accessories
Technology,Passaic,United States,AF-10870,Art Ferguson,2019,Qtr 2,May,22,CA-2019-146934,Cards,TEC-PH-10001336,Digium D40 VoIP phone,74.8142,2,East,0,2446,257.98,Consumer,2019,Qtr 2,May,27,5,Standard Class,New Jersey,Phones
Technology,Passaic,United States,AF-10870,Art Ferguson,2019,Qtr 2,May,22,CA-2019-146934,COD,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,30.432,5,East,0,2444,95.1,Consumer,2019,Qtr 2,May,27,5,Standard Class,New Jersey,Accessories
Technology,Passaic,United States,AF-10870,Art Ferguson,2019,Qtr 2,May,22,CA-2019-146934,Online,TEC-PH-10004614,AT&T 841000 Phone,86.25,5,East,0,2441,345,Consumer,2019,Qtr 2,May,27,5,Standard Class,New Jersey,Phones
Technology,Paterson,United States,DB-13210,Dean Braden,2020,Qtr 4,December,21,CA-2020-165841,Online,TEC-PH-10002103,Jabra SPEAK 410,78.9516,3,East,0,1967,450.97,Consumer,2020,Qtr 4,December,28,7,Standard Class,New Jersey,Phones
Technology,Pearland,United States,AB-10105,Adrian Barton,2020,Qtr 2,June,5,CA-2020-126788,COD,TEC-PH-10001619,LG G3,52.9173,3,Central,0,3912,520.376,Consumer,2020,Qtr 2,June,6,1,First Class,Texas,Phones
Technology,Pembroke Pines,United States,NR-18550,Nick Radford,2020,Qtr 2,June,3,CA-2020-140872,COD,TEC-PH-10000441,VTech DS6151,50.396,5,South,0,6480,528.96,Consumer,2020,Qtr 2,June,10,7,Standard Class,Florida,Phones
Technology,Pembroke Pines,United States,NR-18550,Nick Radford,2020,Qtr 2,June,3,CA-2020-140872,Online,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,-4.14,2,South,0,6483,153.4,Consumer,2020,Qtr 2,June,10,7,Standard Class,Florida,Accessories
Technology,Pembroke Pines,United States,NR-18550,Nick Radford,2020,Qtr 2,June,3,CA-2020-140872,Online,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,-2.5749,1,South,0,6478,222.992,Consumer,2020,Qtr 2,June,10,7,Standard Class,Florida,Accessories
Technology,Perth Amboy,United States,MC-17590,Matt Collister,2019,Qtr 3,July,17,CA-2019-131835,COD,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,280.59,3,East,0,2047,597,Corporate,2019,Qtr 3,July,21,4,Standard Class,New Jersey,Phones
Technology,Pharr,United States,MH-18115,Mick Hernandez,2019,Qtr 3,August,23,US-2019-160528,COD,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,-33.32,7,Central,0,3019,666.4,Home Office,2019,Qtr 3,August,30,7,Standard Class,Texas,Accessories
Technology,Philadelphia,United States,AS-10090,Adam Shillingsburg,2020,Qtr 3,September,16,CA-2020-136448,Cards,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,14.3952,2,East,0,3461,125.984,Consumer,2020,Qtr 3,September,18,2,First Class,Pennsylvania,Accessories
